features,condition,is_fault
"[-0.22108429 -0.20700687 -0.15340239 ... -0.12255351 -0.42628424
 -0.6623705 ]",Ball_021,1
"[-0.83080587 -0.9114381  -0.84557296 ... -0.42647566 -0.37075061
 -0.30049226]",Ball_021,1
"[-0.19029085 -0.0687623   0.06290315 ...  0.59679975  0.5211822
  0.37154157]",Ball_021,1
[0.24696472 0.12704498 0.00801399 ... 0.37194161 0.42906247 0.41947963],Ball_021,1
"[ 0.38530814  0.33890132  0.21920879 ... -0.21898575 -0.16477028
 -0.06082002]",Ball_021,1
[0.0527412  0.16337704 0.21595326 ... 0.87649226 0.91923613 0.8320893 ],Ball_021,1
"[ 0.62266292  0.34503055  0.01638695 ... -0.36386414 -0.42397681
 -0.47248805]",Ball_021,1
"[-0.42052181 -0.3174234  -0.12177022 ... -0.36798275  0.07313467
  0.42934658]",Ball_021,1
[0.78135363 1.01218885 1.04348259 ... 1.0273251  1.01273144 0.91857153],Ball_021,1
"[ 0.6884964   0.33747645 -0.03617851 ... -0.01880855 -0.05553786
 -0.07115779]",Ball_021,1
"[-0.05622127 -0.01827681  0.01592092 ...  1.80655144  1.29412702
  0.60697419]",Ball_021,1
"[-0.15570726 -0.96334427 -1.62335509 ... -1.04253526 -1.07751211
 -1.02938496]",Ball_021,1
"[-0.74978004 -0.4839755  -0.05943794 ... -3.6493912  -3.99204082
 -3.82233975]",Ball_021,1
"[-3.0478431  -1.74091911 -0.0166413  ...  0.23850329  0.28651208
  0.28834833]",Ball_021,1
"[ 0.25171091  0.17186975  0.01545489 ... -0.34922996 -0.12496489
  0.17227877]",Ball_021,1
[0.44880259 0.68238675 0.86672507 ... 0.19644098 0.41286609 0.51299037],Ball_021,1
[0.51038948 0.42052633 0.27036077 ... 0.55248097 0.70539945 0.76065529],Ball_021,1
"[ 0.70698155  0.58142416  0.3815394  ... -0.21258658 -0.3670454
 -0.53829024]",Ball_021,1
"[-0.66546141 -0.68732556 -0.64415368 ...  0.17679656  0.02175884
 -0.08337659]",Ball_021,1
"[-0.2082923  -0.26269009 -0.3106401  ... -0.39492892 -0.62206084
 -0.74319839]",Ball_021,1
"[-0.77821175 -0.70290872 -0.50414353 ...  0.10641666  0.04119895
 -0.06128859]",Ball_021,1
"[-0.16470912 -0.27637342 -0.33900336 ...  0.723863    1.02892783
  1.11548249]",Ball_021,1
[1.07034875 0.86497435 0.49831486 ... 0.30979016 0.29299064 0.26063977],Ball_021,1
"[ 0.22139435  0.14355996 -0.00454678 ... -0.2820617  -0.40267746
 -0.50492734]",Ball_021,1
"[-0.53091041 -0.5387088  -0.47484375 ...  0.13018187  0.12034603
  0.15817894]",Ball_021,1
"[ 0.22044058  0.26105337  0.28246867 ... -0.82407409 -0.65909066
 -0.41139407]",Ball_021,1
"[-0.12775699  0.12657454  0.36760305 ... -0.24229309 -0.18930226
 -0.14212098]",Ball_021,1
"[-0.061433    0.02937769  0.13081888 ...  0.48894934  0.35085389
  0.19060696]",Ball_021,1
"[ 0.03758065 -0.09235416 -0.19945478 ...  0.04517437 -0.01434401
 -0.06786881]",Ball_021,1
"[-0.11307106 -0.16831811 -0.22224796 ...  0.61325225  0.50729324
  0.35930926]",Ball_021,1
"[ 0.13517271 -0.14850104 -0.38551732 ... -0.21578507 -0.29529319
 -0.38039653]",Ball_021,1
"[-0.43285281 -0.4259401  -0.35111126 ... -0.58734211 -0.74517557
 -0.83670913]",Ball_021,1
"[-0.80001242 -0.67554207 -0.4427344  ...  0.48894934  0.72530104
  0.88520863]",Ball_021,1
"[ 0.96518323  0.94424718  0.77276062 ... -0.54256327 -0.6142067
 -0.58717444]",Ball_021,1
"[-0.44516111 -0.26739444 -0.08316095 ...  0.41674236  0.71094616
  0.88755147]",Ball_021,1
[0.91070427 0.77674516 0.55644617 ... 0.44460865 0.42027649 0.31139374],Ball_021,1
"[ 0.11243188 -0.06026959 -0.21340897 ...  0.06711249 -0.20874236
 -0.49224448]",Ball_021,1
"[-0.68203901 -0.74631088 -0.69626448 ... -0.31266642 -0.03933814
  0.33581331]",Ball_021,1
"[ 0.64207914  0.92160749  1.07418715 ... -0.28114159 -0.37813882
 -0.44617619]",Ball_021,1
"[-0.478339   -0.47547148 -0.41249809 ... -0.51971379 -0.58041616
 -0.55849721]",Ball_021,1
"[-0.46696178 -0.32120045 -0.15991568 ...  0.46745813  0.66326666
  0.75313118]",Ball_021,1
"[ 0.76050674  0.67673248  0.53597646 ... -0.03526138 -0.10043513
 -0.16420897]",Ball_021,1
"[-0.19834574 -0.19804373 -0.17154417 ...  0.13338036  0.08979698
  0.05009079]",Ball_021,1
"[-0.0254276  -0.05507897 -0.11386329 ...  0.51179882  0.69428385
  0.79072921]",Ball_021,1
[0.78609982 0.67153056 0.45224686 ... 0.43729156 0.29716176 0.09661639],Ball_021,1
"[-0.12254527 -0.34996936 -0.50182452 ... -0.47811153 -0.43183095
 -0.32822335]",Ball_021,1
"[-0.18934388 -0.01450214  0.16477675 ... -0.03571841 -0.25364851
 -0.40341941]",Ball_021,1
"[-0.47311593 -0.4731193  -0.40739181 ...  0.3915926   0.28558023
  0.14314198]",Ball_021,1
"[ 0.01578906 -0.11830499 -0.27621174 ...  0.18091078  0.050919
 -0.12708176]",Ball_021,1
"[-0.26323907 -0.38253794 -0.43762812 ... -0.24320663 -0.3008399
 -0.29767635]",Ball_021,1
"[-0.27225455 -0.18624666 -0.11711882 ...  2.406049    1.66626674
  0.60652364]",Ball_021,1
"[-0.72277901 -1.99382317 -2.96483472 ... -0.15957273  0.16107661
  0.50922831]",Ball_021,1
"[ 0.77140707  0.91122626  0.87138538 ... -1.42644153 -1.43576288
 -1.2295849 ]",Ball_021,1
"[-0.80664346 -0.23295769  0.4057329  ...  0.19462266  0.31428999
  0.36543668]",Ball_021,1
[0.33982195 0.20017953 0.02754941 ... 0.21701208 0.26059786 0.24746131],Ball_021,1
"[ 0.2195095   0.13978517  0.09127978 ...  0.19782115  0.07452357
 -0.05376898]",Ball_021,1
"[-0.16328754 -0.19757103 -0.18782629 ... -0.13946168  0.17079666
  0.44579149]",Ball_021,1
"[ 0.71504326  0.86309713  0.87881067 ... -0.09513194 -0.15088576
 -0.17642777]",Ball_021,1
"[-0.19029085 -0.21031122 -0.21201533 ...  0.36782301  0.15598474
 -0.09512456]",Ball_021,1
"[-0.38309733 -0.62033381 -0.80835733 ... -0.13580752  0.11479045
  0.36590975]",Ball_021,1
"[ 0.58285399  0.76683889  0.86951234 ... -0.00418313 -0.05924084
 -0.12520299]",Ball_021,1
"[-0.20592374 -0.23059873 -0.27621174 ... -0.10335819 -0.28049458
 -0.37945038]",Ball_021,1
"[-0.39447455 -0.37733602 -0.32087495 ... -0.07502309  0.09349996
  0.2799006 ]",Ball_021,1
"[ 0.43458673  0.48469095  0.50574015 ... -0.5411831  -0.63688165
 -0.66329412]",Ball_021,1
"[-0.61477486 -0.49010472 -0.35249374 ... -0.52427054 -0.39109593
 -0.24457054]",Ball_021,1
"[-0.04342996  0.16196121  0.35828242 ... -0.13991955 -0.15829173
 -0.16796878]",Ball_021,1
"[-0.16281292 -0.12821352 -0.08595268 ...  0.23666307  0.24069628
  0.22396536]",Ball_021,1
"[ 0.16738774  0.08599726 -0.01524566 ...  0.19508271  0.1425617
  0.04820977]",Ball_021,1
"[-0.07232879 -0.16218436 -0.25016749 ... -0.12163777 -0.32584446
 -0.49693015]",Ball_021,1
"[-0.59202041 -0.60287343 -0.49622768 ...  0.37194161  0.33232789
  0.22538458]",Ball_021,1
"[ 0.06126844 -0.0777277  -0.21945623 ...  0.30385324  0.21755541
  0.10225497]",Ball_021,1
"[-0.04106118 -0.13293145 -0.24969922 ... -0.01149584  0.08563251
  0.20941274]",Ball_021,1
"[ 0.33225984  0.42335346  0.45365165 ...  0.0954476  -0.10969147
 -0.31882947]",Ball_021,1
"[-0.50343248 -0.65192985 -0.70788182 ...  0.10870161  0.11386525
  0.11635254]",Ball_021,1
"[ 0.0574783  -0.0338472  -0.1050243  ... -0.43241258 -0.25872929
 -0.05095082]",Ball_021,1
"[ 0.1711756   0.39315967  0.56436201 ... -0.12483845 -0.01388119
  0.10366517]",Ball_021,1
"[ 0.26449609  0.40967013  0.46248172 ... -0.5453017  -0.40915601
 -0.20415435]",Ball_021,1
"[ 0.01057734  0.21715364  0.37270933 ... -0.1152408   0.13700834
  0.40537755]",Ball_021,1
"[ 0.59706985  0.71683255  0.74809886 ... -0.23498038 -0.23188323
 -0.19710556]",Ball_021,1
"[-0.15570726 -0.05083375  0.1103514  ... -0.16322689 -0.29158799
 -0.33667108]",Ball_021,1
"[-0.32768729 -0.27730072 -0.1445634  ...  0.25311557  0.27122535
  0.24559155]",Ball_021,1
"[ 0.21903262  0.141201    0.02661958 ... -0.51331682 -0.74934669
 -0.90814314]",Ball_021,1
"[-0.93644827 -0.84962565 -0.67532651 ... -0.17191101 -0.08840099
  0.01249276]",Ball_021,1
"[ 0.10437926  0.14733475  0.14430927 ... -0.01469433 -0.20226159
 -0.41752149]",Ball_021,1
"[-0.53422593 -0.53775889 -0.47809928 ... -0.21258658 -0.09858253
  0.02612177]",Ball_021,1
[0.18159905 0.32331816 0.42945814 ... 0.16400041 0.31149445 0.41337473],Ball_021,1
[0.47816536 0.51630961 0.44388505 ... 0.3586876  0.33880644 0.28647856],Ball_021,1
"[ 0.20054974  0.06806645 -0.08223112 ... -0.01104017  0.11386525
  0.22162252]",Ball_021,1
[0.27635021 0.25915354 0.20756915 ... 0.23026609 0.26984977 0.29400267],Ball_021,1
"[ 0.27303469  0.24782239  0.21827227 ... -0.06405402  0.01018619
  0.08768657]",Ball_021,1
"[ 0.17212484  0.24737005  0.26572275 ... -0.43607112 -0.23882771
 -0.01006403]",Ball_021,1
[0.19865353 0.40541812 0.57644762 ... 0.10778588 0.07683765 0.03411219],Ball_021,1
"[-0.01168909 -0.05460854 -0.1050243  ... -0.00098464 -0.15181096
 -0.2849935 ]",Ball_021,1
"[-0.39020526 -0.42829227 -0.4148394  ... -0.09650335 -0.18791337
 -0.27228811]",Ball_021,1
"[-0.33336455 -0.32685472 -0.25342302 ...  0.10824375 -0.15181096
 -0.42691536]",Ball_021,1
"[-0.67161556 -0.82085674 -0.87208548 ...  0.05751484  0.19949533
  0.34757255]",Ball_021,1
[0.47673469 0.54177643 0.52389085 ... 0.31117033 0.50729324 0.68311639],Ball_021,1
"[ 0.74156741  0.68711372  0.52295433 ... -0.3273006  -0.33833565
 -0.31272458]",Ball_021,1
"[-0.26562351 -0.19804373 -0.06688107 ... -0.257372   -0.26336634
 -0.24363116]",Ball_021,1
"[-0.21587257 -0.126325    0.02475991 ...  0.24032161  0.33973829
  0.39456446]",Ball_021,1
"[ 0.42700192  0.42240354  0.35502688 ... -0.65727072 -0.76370157
 -0.80897805]",Ball_021,1
"[-0.74267212 -0.62221102 -0.46273585 ...  0.36920318  0.28511431
  0.16663793]",Ball_021,1
"[ 0.02810644 -0.13434727 -0.27433869 ... -0.78249374 -0.77989796
 -0.68726315]",Ball_021,1
"[-0.52902556 -0.26929428 -0.0059422  ... -0.00509887  0.04166043
  0.06935838]",Ball_021,1
"[ 0.1062732   0.14969371  0.16570658 ... -0.12666553 -0.12820639
 -0.0899568 ]",Ball_021,1
"[-0.03821869  0.08033395  0.15268223 ...  0.19324249  0.1425617
  0.11353438]",Ball_021,1
"[ 0.07168961 -0.01308676 -0.10223257 ...  0.07031098  0.00278245
 -0.04296084]",Ball_021,1
"[-0.09364803 -0.12255021 -0.15572809 ... -0.05445637  0.00787211
  0.06888756]",Ball_021,1
[0.13469809 0.18319411 0.26572275 ... 0.43913179 0.36565251 0.26721774],Ball_021,1
"[ 0.12190609 -0.01214318 -0.10176877 ...  1.01680952  1.03678197
  0.9401752 ]",Ball_021,1
[0.73825189 0.44929524 0.10197844 ... 0.15120427 0.18190561 0.22961971],Ball_021,1
"[ 0.29860506  0.30493049  0.25733864 ... -0.03480437 -0.01573269
  0.0134344 ]",Ball_021,1
"[ 0.06742713  0.0959058   0.12197989 ... -0.26742752 -0.50311724
 -0.68915544]",Ball_021,1
"[-0.78911209 -0.74961297 -0.57578752 ... -0.44520653 -0.30130582
 -0.13460137]",Ball_021,1
[0.07879527 0.30445553 0.4578437  ... 0.02095348 0.00370764 0.01437379],Ball_021,1
"[ 0.04658251  0.08222247  0.09313945 ...  0.26910801  0.11479045
 -0.02369258]",Ball_021,1
"[-0.20260823 -0.35232154 -0.43901061 ... -0.37164129 -0.43970728
 -0.44523004]",Ball_021,1
"[-0.36556596 -0.23437352 -0.05618018 ... -0.40818293 -0.52625811
 -0.58857113]",Ball_021,1
"[-0.559819   -0.43019211 -0.22410986 ... -0.08462074  0.01018619
  0.11400294]",Ball_021,1
[0.19912815 0.23698881 0.25642442 ... 0.03466317 0.07452357 0.13468073],Ball_021,1
"[ 0.21664817  0.2596285   0.26710524 ...  0.40668684  0.1934827
 -0.0424907 ]",Ball_021,1
"[-0.30114044 -0.5311547  -0.73394837 ... -0.17602523 -0.07451425
  0.0120242 ]",Ball_021,1
"[ 0.06079382  0.12610185  0.15268223 ... -0.51513513 -0.57995024
 -0.62711531]",Ball_021,1
"[-0.61997523 -0.52925487 -0.35436679 ... -0.17602523  0.00879952
  0.22304174]",Ball_021,1
"[ 0.42700192  0.60594106  0.68624376 ... -0.74457193 -0.5882703
 -0.35453521]",Ball_021,1
"[-0.08274996  0.20819728  0.47180235 ...  0.02689479  0.16061291
  0.25593157]",Ball_021,1
"[ 0.32751365  0.33512427  0.27223382 ... -0.14631871 -0.30778438
 -0.43820153]",Ball_021,1
"[-0.51197108 -0.52029851 -0.45018198 ...  0.15805911  0.15135656
  0.06277816]",Ball_021,1
"[-0.04674707 -0.18247187 -0.2706372  ...  0.2270676   0.29345656
  0.32407659]",Ball_021,1
"[ 0.33602954  0.31954111  0.24384826 ... -0.39630909 -0.47396374
 -0.53876331]",Ball_021,1
"[-0.52807178 -0.44527769 -0.33853509 ... -0.09238913  0.20781539
  0.46976052]",Ball_021,1
[0.66576466 0.76543663 0.74252432 ... 0.32396428 0.19023677 0.02048319],Ball_021,1
"[-0.18460678 -0.37968819 -0.49856899 ...  0.05294494  0.20737165
  0.3268925 ]",Ball_021,1
[0.40047777 0.45497212 0.4215423  ... 0.16217333 0.10368372 0.05009079],Ball_021,1
"[-0.00316162 -0.04941792 -0.05850588 ... -0.18973491 -0.4841475
 -0.69949546]",Ball_021,1
"[-0.78815831 -0.71799431 -0.49810073 ... -0.02932019 -0.03702383
 -0.00583431]",Ball_021,1
"[-0.015479   -0.04894522 -0.05804208 ... -0.04577291 -0.04674366
 -0.05706022]",Ball_021,1
"[-0.07801286 -0.05224731 -0.0101289  ... -0.16322689 -0.23651362
 -0.32117231]",Ball_021,1
"[-0.3802587  -0.41603382 -0.35389853 ...  0.80520539  0.82250155
  0.73339729]",Ball_021,1
"[ 0.59423122  0.37474938  0.12197989 ...  0.32442434  0.13654463
 -0.05752878]",Ball_021,1
"[-0.20971388 -0.40375275 -0.54833849 ... -0.26011043 -0.2698449
 -0.23094154]",Ball_021,1
"[-0.17465795 -0.09754478 -0.04362186 ... -0.20024611 -0.04211527
  0.11682336]",Ball_021,1
[0.24319502 0.32001607 0.35177135 ... 0.19096411 0.17542484 0.11588397],Ball_021,1
"[ 0.02526327 -0.05413584 -0.11944452 ...  0.25037714  0.36148138
  0.46976052]",Ball_021,1
"[ 0.53739051  0.53187016  0.48063242 ...  0.08219359 -0.13283456
 -0.33056618]",Ball_021,1
"[-0.49443971 -0.59249219 -0.65764407 ... -0.59238083 -0.73592366
 -0.75822408]",Ball_021,1
"[-0.69909349 -0.55331943 -0.33947162 ...  0.20603644  0.08563251
 -0.09465599]",Ball_021,1
"[-0.30920214 -0.49813378 -0.63391883 ...  0.18456713  0.20690573
  0.17415754]",Ball_021,1
"[ 0.13611967  0.0742002  -0.01431538 ...  0.15897265  0.08887179
  0.01296358]",Ball_021,1
"[ 0.01152431 -0.01827681 -0.07990542 ...  0.54972063  0.63411317
  0.67137968]",Ball_021,1
[0.59943159 0.41392214 0.14663497 ... 0.29745626 0.20366645 0.0538506 ],Ball_021,1
"[-0.13296871 -0.30136528 -0.43018053 ...  0.21289348  0.10831189
  0.0096746 ]",Ball_021,1
"[-0.14528609 -0.27730072 -0.37809203 ... -0.12986621  0.12682458
  0.40395833]",Ball_021,1
"[ 0.63260948  0.80411182  0.84068082 ... -0.47309472 -0.49663869
 -0.43254718]",Ball_021,1
"[-0.2902401  -0.09895835  0.08197476 ...  0.22248894  0.43924623
  0.62531139]",Ball_021,1
"[ 0.7013043   0.68899094  0.58715073 ...  0.05568557 -0.04905797
 -0.16091999]",Ball_021,1
"[-0.25756181 -0.34479005 -0.39483795 ... -0.88304897 -1.01039695
 -1.04067113]",Ball_021,1
"[-0.92886346 -0.64344845 -0.31993843 ... -0.21487153 -0.2624345
 -0.28075837]",Ball_021,1
"[-0.25281562 -0.23720518 -0.1743359  ... -0.30491118 -0.23049655
 -0.10499376]",Ball_021,1
"[ 0.04231775  0.16715183  0.26944655 ... -0.71440536 -0.59985182
 -0.45041132]",Ball_021,1
"[-0.22203126 -0.01355855  0.19222133 ...  0.86599859  0.81322745
  0.6436486 ]",Ball_021,1
"[ 0.32751365 -0.04800209 -0.38877285 ...  0.42815615  0.08146583
 -0.28028529]",Ball_021,1
"[-0.59912834 -0.80482124 -0.86231888 ...  0.3906944   0.2832728
  0.15536078]",Ball_021,1
"[ 0.03615906 -0.08574772 -0.23573835 ... -0.28114159 -0.36518171
 -0.37945038]",Ball_021,1
"[-0.35041903 -0.27307133 -0.18782629 ... -0.83277135 -0.66974034
 -0.4645134 ]",Ball_021,1
"[-0.19029085  0.12138393  0.38945524 ...  0.24809876  0.31149445
  0.34899177]",Ball_021,1
"[ 0.31661332  0.25254936  0.17268368 ... -0.15774345  0.14996767
  0.40208857]",Ball_021,1
"[ 0.5823771   0.6937179   0.67322163 ... -0.05628454 -0.16662288
 -0.24316034]",Ball_021,1
"[-0.22439981 -0.21833124 -0.16037948 ...  0.57029173  0.26567865
 -0.05752878]",Ball_021,1
"[-0.35800385 -0.60712544 -0.76371642 ...  0.01912421 -0.03424671
 -0.0824372 ]",Ball_021,1
"[-0.14338989 -0.21172479 -0.26644514 ... -0.20664528 -0.18652447
 -0.16420897]",Ball_021,1
"[-0.1088063  -0.01922047  0.09453532 ...  0.55657766  0.81739858
  0.97966552]",Ball_021,1
[1.01396223 0.96405973 0.78578275 ... 0.01409645 0.00787211 0.01531318],Ball_021,1
"[ 0.01626141 -0.00506562 -0.0194323  ...  0.45694255  0.58689959
  0.62860038]",Ball_021,1
"[ 0.59850051  0.42853277  0.19315116 ... -0.29211722 -0.44571991
 -0.51995303]",Ball_021,1
"[-0.56122696 -0.51557154 -0.39343317 ... -0.21898575 -0.29021241
 -0.37287242]",Ball_021,1
"[-0.3759894  -0.29618597 -0.19154562 ... -0.26788757 -0.30039616
 -0.26007832]",Ball_021,1
"[-0.20639836 -0.1140575  -0.03152689 ... -0.46805601 -0.31426293
 -0.10499376]",Ball_021,1
[0.13848823 0.36579302 0.51271947 ... 0.0058702  0.1458032  0.2643793 ],Ball_021,1
[0.35024539 0.36719528 0.3354937  ... 0.8266747  0.67992897 0.4396866 ],Ball_021,1
"[ 0.13706664 -0.19143728 -0.47205648 ...  0.24991708  0.22911475
  0.13092318]",Ball_021,1
"[ 0.01199893 -0.1267977  -0.26597688 ... -0.64995363 -0.48969421
 -0.27370733]",Ball_021,1
"[-0.00789918  0.26435547  0.48761175 ...  0.52001412  0.43046024
  0.31420965]",Ball_021,1
"[ 0.17165022 -0.01308676 -0.18596439 ... -0.26604735 -0.42628424
 -0.47485342]",Ball_021,1
"[-0.48022385 -0.40800476 -0.29434014 ... -0.41915857 -0.32954966
 -0.18864657]",Ball_021,1
"[-0.04816638  0.09024248  0.25967995 ... -0.08736137 -0.03008102
  0.03975077]",Ball_021,1
"[ 0.08685016  0.14497579  0.19082546 ... -0.10884163 -0.59337327
 -1.04019806]",Ball_021,1
"[-1.34007858 -1.47668389 -1.43123414 ... -0.02612082 -0.06340531
 -0.08055617]",Ball_021,1
"[-0.08559313 -0.05838106 -0.03989985 ... -0.07547876  0.00416912
  0.04444996]",Ball_021,1
"[ 0.05416051  0.03267978  0.01638695 ... -0.07913512  0.01713067
  0.11776275]",Ball_021,1
[0.20291829 0.28747011 0.34992061 ... 0.8842694  0.91690652 0.82974647],Ball_021,1
[0.61460122 0.34550551 0.01033969 ... 0.14891932 0.1934827  0.25969363],Ball_021,1
[0.2810964  0.19451622 0.11221107 ... 0.42175917 0.3161315  0.20893966],Ball_021,1
"[ 0.08116609 -0.05272001 -0.20131445 ... -0.33551589 -0.5517064
 -0.70465421]",Ball_021,1
"[-0.74174105 -0.69913167 -0.60183177 ... -0.77197816 -0.6873345
 -0.51666405]",Ball_021,1
"[-0.29214766 -0.05413584  0.25501964 ...  0.21701208  0.45220334
  0.62060319]",Ball_021,1
"[ 0.67051085  0.68473893  0.61366325 ... -0.63214286 -0.53690778
 -0.39073655]",Ball_021,1
"[-2.10188499e-01  1.24319435e-04  1.62451053e-01 ...  1.66743228e-01
  3.19370779e-01  4.06774242e-01]",Ball_021,1
"[ 0.44074088  0.39646177  0.28200041 ...  0.08173572 -0.20642828
 -0.47014522]",Ball_021,1
"[-0.68346968 -0.80151915 -0.80976212 ... -0.42921409 -0.48829644
 -0.4781424 ]",Ball_021,1
"[-0.42052181 -0.2678694  -0.07525403 ... -0.54392153 -0.45082288
 -0.32211845]",Ball_021,1
"[-0.15570726  0.02701873  0.16803228 ...  0.61143393  0.65030955
  0.61731421]",Ball_021,1
[0.49190433 0.29785134 0.01638695 ... 0.2435201  0.59013887 0.92233359],Ball_021,1
[1.08928808 1.09428881 0.96720058 ... 0.32898109 0.26938385 0.16663793],Ball_021,1
"[ 0.02810644 -0.15416209 -0.30366077 ... -0.21304445 -0.34667789
 -0.45651621]",Ball_021,1
"[-0.51764833 -0.52265068 -0.43111706 ... -0.1001597  -0.17634293
 -0.23470134]",Ball_021,1
"[-0.23624484 -0.18105604 -0.08827838 ...  0.21701208  0.03703226
 -0.13695096]",Ball_021,1
"[-0.28503973 -0.41460895 -0.46182162 ... -0.2820617  -0.34714382
 -0.31741025]",Ball_021,1
"[-0.262308   -0.13906519  0.00522226 ...  0.8760322   0.82063786
  0.65538531]",Ball_021,1
"[ 0.3379371   0.00909018 -0.29063865 ...  0.31756731  0.26243937
  0.15771037]",Ball_021,1
"[ 0.00157548 -0.13623354 -0.2669134  ...  0.41536219  0.6183827
  0.7498422 ]",Ball_021,1
[0.75530637 0.6786097  0.49271802 ... 0.58308569 0.47396862 0.29258346],Ball_021,1
"[ 0.08921871 -0.13623354 -0.33900336 ... -0.37026112 -0.46100663
 -0.47248805]",Ball_021,1
"[-0.42052181 -0.34479005 -0.22876125 ... -0.36522241 -0.0388751
  0.32454967]",Ball_021,1
"[ 0.59566189  0.79798259  0.86206475 ... -0.27520467 -0.35406611
 -0.42362638]",Ball_021,1
"[-0.40869041 -0.32402758 -0.22038829 ... -0.57316799 -0.49710461
 -0.35453521]",Ball_021,1
"[-0.18697533 -0.01214318  0.14058771 ... -0.45344374 -0.17541553
  0.12857134]",Ball_021,1
"[ 0.37536158  0.52621589  0.59925864 ...  0.03192036 -0.07960613
 -0.16420897]",Ball_021,1
"[-0.22866457 -0.2678694  -0.2487627  ... -0.57088961 -0.53597594
 -0.46967214]",Ball_021,1
"[-0.36511178 -0.22776708 -0.09897704 ...  0.30201301  0.20690573
  0.09567475]",Ball_021,1
"[-0.04248254 -0.13576084 -0.21480483 ...  0.86963522  0.71001432
  0.45095024]",Ball_021,1
"[ 0.15222719 -0.16926124 -0.46367237 ... -0.25463356 -0.10830258
  0.09144638]",Ball_021,1
[0.24934917 0.37049737 0.40526464 ... 0.05202921 0.05369457 0.04868059],Ball_021,1
"[ 0.03663368  0.01522393  0.02615578 ...  0.23758318  0.11664305
 -0.0119437 ]",Ball_021,1
"[-0.14102133 -0.23201456 -0.27527521 ... -0.65315211 -0.35916908
 -0.02228283]",Ball_021,1
[0.31945195 0.61444508 0.84440461 ... 0.29379772 0.27726017 0.23338176],Ball_021,1
"[ 0.14180374  0.02088498 -0.09478944 ... -0.51193665 -0.6470654
 -0.66611003]",Ball_021,1
"[-0.61239041 -0.47169443 -0.27527521 ... -0.15682991 -0.12218932
 -0.01664335]",Ball_021,1
[0.10390464 0.21857852 0.30432087 ... 0.05522989 0.12960237 0.11776275],Ball_021,1
"[ 0.10153609  0.01994185 -0.09246375 ... -0.20207538  0.00278245
  0.21551763]",Ball_021,1
[0.40994743 0.54555348 0.6299409  ... 0.96791208 0.94284292 0.79685664],Ball_021,1
"[ 0.55964536  0.22565766 -0.11758485 ...  0.09224911 -0.03239528
 -0.19146698]",Ball_021,1
"[-0.33052592 -0.45613388 -0.51763392 ... -0.07502309  0.22494363
  0.52427654]",Ball_021,1
"[ 0.75862189  0.89754293  0.92719768 ... -0.15865699 -0.0666468
  0.02424299]",Ball_021,1
[0.07879527 0.13978517 0.16896212 ... 0.13338036 0.13654463 0.11212417],Ball_021,1
"[ 0.0446863  -0.00836839 -0.065949   ...  0.01501218  0.14348911
  0.31420965]",Ball_021,1
[0.45636469 0.55545976 0.59691733 ... 0.43729156 0.31105072 0.13797197],Ball_021,1
"[-0.0865401  -0.27164645 -0.44507571 ... -0.26788757 -0.24854776
 -0.21402355]",Ball_021,1
